Month,DayofWeek,Tm,Home_Away,Opp,W/L,R,RA,W-L,Rank,Win,Loss,D/N,cLI,Streak,Team,Run_Diff,Avg_R_MA3,Avg_Ra_MA3,RunDiff_MA3,Avg_R_MA5,Avg_Ra_MA5,RunDiff_MA5,Avg_R_MA10,Avg_Ra_MA10,RunDiff_MA10
5,4,STL,1,BOS,2,10.0,6.0,19-25,4.0,Gibson,Bello,1,.54,1.0,STL,4.0,6.333,6.333,0.0,6.6,5.4,1.2,4.7,6.1,-1.4
5,5,STL,1,BOS,2,7.0,2.0,20-25,3.0,Romero,Slaten,1,.63,2.0,STL,5.0,6.333,5.0,1.333,7.2,5.2,2.0,5.1,5.9,-0.8
5,6,STL,1,BOS,0,3.0,11.0,20-26,4.0,Pivetta,Liberatore,0,.62,-1.0,STL,-8.0,6.667,6.333,0.333,5.8,6.4,-0.6,4.9,6.3,-1.4
5,0,STL,1,BAL,2,6.0,3.0,21-26,4.0,Gray,Kremer,1,.60,1.0,STL,3.0,5.333,5.333,0.0,5.6,5.8,-0.2,5.4,5.9,-0.5
5,1,STL,1,BAL,2,3.0,1.0,22-26,4.0,Lynn,Webb,0,.62,2.0,STL,2.0,4.0,5.0,-1.0,5.8,4.6,1.2,5.5,4.9,0.6
5,2,STL,1,BAL,2,5.0,4.0,23-26,3.0,King,Irvin,0,.67,3.0,STL,1.0,4.667,2.667,2.0,4.8,4.2,0.6,5.7,4.8,0.9
5,5,STL,1,CHC,2,7.0,6.0,24-26,3.0,Romero,Leiter,1,.82,4.0,STL,1.0,5.0,3.667,1.333,4.8,5.0,-0.2,6.0,5.1,0.9
5,6,STL,1,CHC,2,4.0,3.0,25-26,3.0,Gray,Assad,1,.91,5.0,STL,1.0,5.333,4.333,1.0,5.0,3.4,1.6,5.4,4.9,0.5
5,0,STL,0,CIN,0,1.0,3.0,25-27,3.0,Lodolo,Lynn,0,.93,-1.0,STL,-2.0,4.0,4.0,0.0,4.0,3.4,0.6,4.8,4.6,0.2
5,1,STL,0,CIN,2,7.0,1.0,26-27,3.0,Gibson,Abbott,1,.87,1.0,STL,6.0,4.0,2.333,1.667,4.8,3.4,1.4,5.3,4.0,1.3
5,2,STL,0,CIN,2,5.0,3.0,27-27,2.0,Pallante,Montas,0,.94,2.0,STL,2.0,4.333,2.333,2.0,4.8,3.2,1.6,4.8,3.7,1.1
5,4,STL,0,PHI,0,2.0,4.0,27-28,2.0,Nola,Mikolas,1,.97,-1.0,STL,-2.0,4.667,2.667,2.0,3.8,2.8,1.0,4.3,3.9,0.4
6,5,STL,0,PHI,0,1.0,6.0,27-29,3.0,Turnbull,Gray,1,.88,-2.0,STL,-5.0,2.667,4.333,-1.667,3.2,3.4,-0.2,4.1,3.4,0.7
6,6,STL,0,PHI,2,5.0,4.0,28-29,2.0,King,Soto,1,.83,1.0,STL,1.0,2.667,4.667,-2.0,4.0,3.6,0.4,4.0,3.5,0.5
6,0,STL,0,HOU,0,4.0,7.0,28-30,2.0,Montero,Romero,1,.86,-1.0,STL,-3.0,3.333,5.667,-2.333,3.4,4.8,-1.4,4.1,4.1,0.0
6,1,STL,0,HOU,0,5.0,8.0,28-31,3.0,Scott,Pallante,1,.78,-2.0,STL,-3.0,4.667,6.333,-1.667,3.4,5.8,-2.4,4.1,4.5,-0.4
6,2,STL,0,HOU,2,4.0,2.0,29-31,3.0,Mikolas,Blanco,0,.79,1.0,STL,2.0,4.333,5.667,-1.333,3.8,5.4,-1.6,3.8,4.1,-0.3
6,3,STL,1,COL,0,2.0,3.0,29-32,3.0,Quantrill,Gray,1,.85,-1.0,STL,-1.0,3.667,4.333,-0.667,4.0,4.8,-0.8,3.6,4.1,-0.5
6,4,STL,1,COL,2,8.0,5.0,30-32,2.0,Romero,Carasiti,1,.76,1.0,STL,3.0,4.667,3.333,1.333,4.6,5.0,-0.4,4.3,4.3,0.0
6,5,STL,1,COL,0,5.0,6.0,30-33,4.0,Vodnik,Kittredge,0,.80,-1.0,STL,-1.0,5.0,4.667,0.333,4.8,4.8,0.0,4.1,4.8,-0.7
6,6,STL,1,COL,2,5.0,1.0,31-33,2.0,Pallante,Blach,0,.71,1.0,STL,4.0,6.0,4.0,2.0,4.8,3.4,1.4,4.1,4.6,-0.5
6,1,STL,1,PIT,0,1.0,2.0,31-34,3.0,Holderman,Helsley,1,.86,-1.0,STL,-1.0,3.667,3.0,0.667,4.2,3.4,0.8,4.0,4.4,-0.4
6,2,STL,1,PIT,2,4.0,2.0,32-34,2.0,Gray,Falter,1,.84,1.0,STL,2.0,3.333,1.667,1.667,4.6,3.2,1.4,4.3,4.0,0.3
6,3,STL,1,PIT,2,4.0,3.0,33-34,2.0,Roycroft,Keller,0,.87,2.0,STL,1.0,3.0,2.333,0.667,3.8,2.8,1.0,4.2,3.9,0.3
6,4,STL,0,CHC,2,3.0,0.0,34-34,2.0,Gibson,Wesneski,0,.92,3.0,STL,3.0,3.667,1.667,2.0,3.4,1.6,1.8,4.1,3.2,0.9
6,5,STL,0,CHC,0,1.0,5.0,34-35,2.0,Imanaga,Pallante,0,.98,-1.0,STL,-4.0,2.667,2.667,0.0,2.6,2.4,0.2,3.7,2.9,0.8
6,6,STL,0,CHC,2,2.0,1.0,35-35,2.0,Mikolas,Taillon,0,.93,1.0,STL,1.0,2.0,2.0,0.0,2.8,2.2,0.6,3.5,2.8,0.7
6,0,STL,0,MIA,2,7.0,6.0,36-35,2.0,Kittredge,Puk,1,.90,2.0,STL,1.0,3.333,4.0,-0.667,3.4,3.0,0.4,4.0,3.1,0.9
6,1,STL,0,MIA,1,8.0,9.0,36-36,2.0,Faucher,Roycroft,1,.98,-1.0,STL,-1.0,5.667,5.333,0.333,4.2,4.2,0.0,4.0,3.5,0.5
6,2,STL,0,MIA,1,3.0,4.0,36-37,2.0,Scott,Fernandez,0,.91,-2.0,STL,-1.0,6.0,6.333,-0.333,4.2,5.0,-0.8,3.8,3.3,0.5
6,3,STL,1,SFG,2,6.0,5.0,37-37,2.0,Pallante,Winn,1,.88,1.0,STL,1.0,5.667,6.0,-0.333,5.2,5.0,0.2,3.9,3.7,0.2
6,5,STL,1,SFG,2,9.0,4.0,38-37,2.0,Mikolas,Hicks,0,.94,2.0,STL,5.0,6.0,4.333,1.667,6.6,5.6,1.0,4.7,3.9,0.8
6,6,STL,1,SFG,2,5.0,3.0,39-37,2.0,Gray,Webb,0,.96,3.0,STL,2.0,6.667,4.0,2.667,6.2,5.0,1.2,4.8,4.0,0.8
6,0,STL,1,ATL,2,4.0,3.0,40-37,2.0,Lynn,Schwellenbach,1,1.06,4.0,STL,1.0,6.0,3.333,2.667,5.4,3.8,1.6,4.8,4.0,0.8
6,2,STL,1,ATL,0,2.0,6.0,40-38,2.0,López,Gibson,0,1.09,-1.0,STL,-4.0,3.667,4.0,-0.333,5.2,4.2,1.0,4.7,4.6,0.1
6,2,STL,1,ATL,2,4.0,1.0,41-38,2.0,Liberatore,Elder,1,1.04,1.0,STL,3.0,3.333,3.333,0.0,4.8,3.4,1.4,5.0,4.2,0.8
6,3,STL,1,CIN,0,4.0,11.0,41-39,2.0,Abbott,Mikolas,1,1.02,-1.0,STL,-7.0,3.333,6.0,-2.667,3.8,4.8,-1.0,5.2,5.2,0.0
6,4,STL,1,CIN,2,1.0,0.0,42-39,2.0,Pallante,Montas,1,1.01,1.0,STL,1.0,3.0,4.0,-1.0,3.0,4.2,-1.2,4.6,4.6,0.0
6,5,STL,1,CIN,0,4.0,9.0,42-40,2.0,Spiers,Gray,0,1.01,-1.0,STL,-5.0,3.0,6.667,-3.667,3.0,5.4,-2.4,4.2,4.6,-0.4
6,6,STL,1,CIN,2,2.0,0.0,43-40,2.0,Lynn,Greene,0,1.04,1.0,STL,2.0,2.333,3.0,-0.667,3.0,4.2,-1.2,4.1,4.2,-0.1
7,1,STL,0,PIT,2,7.0,4.0,44-40,2.0,Gibson,Keller,1,1.05,2.0,STL,3.0,4.333,4.333,0.0,3.6,4.8,-1.2,4.2,4.1,0.1
7,2,STL,0,PIT,1,4.0,5.0,44-41,2.0,Chapman,Kittredge,1,1.09,-1.0,STL,-1.0,4.333,3.0,1.333,3.6,3.6,0.0,3.7,4.2,-0.5
7,3,STL,0,PIT,2,3.0,2.0,45-41,2.0,King,Santana,0,1.04,1.0,STL,1.0,4.667,3.667,1.0,4.0,4.0,0.0,3.5,4.1,-0.6
7,4,STL,0,WSN,2,7.0,6.0,46-41,2.0,Helsley,Floro,1,1.10,2.0,STL,1.0,4.667,4.333,0.333,4.6,3.4,1.2,3.8,4.4,-0.6
7,5,STL,0,WSN,0,6.0,14.0,46-42,2.0,Barnes,Lynn,0,1.12,-1.0,STL,-8.0,5.333,7.333,-2.0,5.4,6.2,-0.8,4.2,5.2,-1.0
7,6,STL,0,WSN,2,8.0,3.0,47-42,2.0,Gibson,Herz,0,1.12,1.0,STL,5.0,7.0,7.667,-0.667,5.6,6.0,-0.4,4.6,5.4,-0.8
7,0,STL,0,WSN,2,6.0,0.0,48-42,2.0,Mikolas,Parker,0,1.14,2.0,STL,6.0,6.667,5.667,1.0,6.0,5.0,1.0,4.8,4.3,0.5
7,2,STL,1,KCR,0,4.0,6.0,48-43,2.0,Marsh,Pallante,0,1.15,-1.0,STL,-2.0,6.0,3.0,3.0,6.2,5.8,0.4,5.1,4.9,0.2
7,2,STL,1,KCR,0,5.0,8.0,48-44,2.0,Wacha,Graceffo,1,1.09,-2.0,STL,-3.0,5.0,4.667,0.333,5.8,6.2,-0.4,5.2,4.8,0.4
7,4,STL,1,CHC,0,1.0,5.0,48-45,2.0,Hendricks,Gray,1,1.20,-3.0,STL,-4.0,3.333,6.333,-3.0,4.8,4.4,0.4,5.1,5.3,-0.2
7,5,STL,1,CHC,2,11.0,3.0,49-45,2.0,Lynn,Wesneski,0,1.14,1.0,STL,8.0,5.667,5.333,0.333,5.4,4.4,1.0,5.5,5.2,0.3
7,5,STL,1,CHC,2,5.0,4.0,50-45,2.0,Romero,Hodge,1,1.20,2.0,STL,1.0,5.667,4.0,1.667,5.2,5.2,0.0,5.6,5.1,0.5
7,6,STL,1,CHC,0,3.0,8.0,50-46,2.0,Taillon,Mikolas,0,1.26,-1.0,STL,-5.0,6.333,5.0,1.333,5.0,5.6,-0.6,5.6,5.7,-0.1
7,5,STL,0,ATL,1,2.0,3.0,50-47,2.0,Johnson,Roycroft,0,1.24,-2.0,STL,-1.0,3.333,5.0,-1.667,4.4,4.6,-0.2,5.1,5.4,-0.3
7,5,STL,0,ATL,2,9.0,5.0,51-47,2.0,Gray,Elder,1,1.17,1.0,STL,4.0,4.667,5.333,-0.667,6.0,4.6,1.4,5.4,4.5,0.9
7,6,STL,0,ATL,2,6.0,2.0,52-47,2.0,Mikolas,Schwellenbach,0,1.25,2.0,STL,4.0,5.667,3.333,2.333,5.0,4.4,0.6,5.2,4.4,0.8
7,0,STL,0,PIT,0,1.0,2.0,52-48,2.0,Chapman,King,1,1.31,-1.0,STL,-1.0,5.333,3.0,2.333,4.2,4.0,0.2,4.7,4.6,0.1
7,1,STL,0,PIT,2,2.0,1.0,53-48,2.0,Fernandez,Skenes,1,1.25,1.0,STL,1.0,3.0,1.667,1.333,4.0,2.6,1.4,4.5,4.1,0.4
7,2,STL,0,PIT,0,0.0,5.0,53-49,2.0,Pérez,Liberatore,0,1.27,-1.0,STL,-5.0,1.0,2.667,-1.667,3.6,3.0,0.6,4.0,3.8,0.2
7,4,STL,1,WSN,0,8.0,10.0,53-50,2.0,Barnes,Fernandez,1,1.12,-2.0,STL,-2.0,3.333,5.333,-2.0,3.4,4.0,-0.6,4.7,4.3,0.4
7,5,STL,1,WSN,0,3.0,14.0,53-51,2.0,Irvin,Gibson,1,1.08,-3.0,STL,-11.0,3.667,9.667,-6.0,2.8,6.4,-3.6,3.9,5.4,-1.5
7,6,STL,1,WSN,3,4.0,3.0,54-51,2.0,Helsley,Floro,0,1.02,1.0,STL,1.0,5.0,9.0,-4.0,3.4,6.6,-3.2,3.8,5.3,-1.5
7,0,STL,1,TEX,0,3.0,6.0,54-52,2.0,Eovaldi,Pallante,1,1.08,-1.0,STL,-3.0,3.333,7.667,-4.333,3.6,7.6,-4.0,3.8,5.1,-1.3
7,1,STL,1,TEX,2,8.0,1.0,55-52,2.0,Lynn,Scherzer,1,1.00,1.0,STL,7.0,5.0,3.333,1.667,5.2,6.8,-1.6,4.4,4.9,-0.5
7,2,STL,1,TEX,2,10.0,1.0,56-52,2.0,McGreevy,Heaney,0,1.02,2.0,STL,9.0,7.0,2.667,4.333,5.6,5.0,0.6,4.5,4.5,0.0
8,3,STL,0,CHC,1,4.0,5.0,56-53,2.0,Pearson,Helsley,1,1.16,-1.0,STL,-1.0,7.333,2.333,5.0,5.8,3.2,2.6,4.3,4.8,-0.5
8,4,STL,0,CHC,0,3.0,6.0,56-54,2.0,Miller,Fedde,0,1.13,-2.0,STL,-3.0,5.667,4.0,1.667,5.6,3.8,1.8,4.5,5.2,-0.7
8,5,STL,0,CHC,2,5.0,4.0,57-54,2.0,Romero,Neris,0,.98,1.0,STL,1.0,4.0,5.0,-1.0,6.0,3.4,2.6,4.8,5.5,-0.7
8,6,STL,0,CHC,0,2.0,6.0,57-55,2.0,Steele,Mikolas,1,1.11,-1.0,STL,-4.0,3.333,5.333,-2.0,4.8,4.4,0.4,5.0,5.6,-0.6
8,0,STL,1,NYM,0,0.0,6.0,57-56,2.0,Manaea,Pallante,0,1.09,-2.0,STL,-6.0,2.333,5.333,-3.0,2.8,5.4,-2.6,4.2,5.2,-1.0
8,1,STL,1,TBR,2,4.0,3.0,58-56,2.0,Gray,Springs,1,.89,1.0,STL,1.0,2.0,5.0,-3.0,2.8,5.0,-2.2,4.3,4.1,0.2
8,2,STL,1,TBR,2,5.0,2.0,59-56,2.0,Fedde,Bradley,1,.97,2.0,STL,3.0,3.0,3.667,-0.667,3.2,4.2,-1.0,4.4,4.0,0.4
8,3,STL,1,TBR,0,4.0,6.0,59-57,2.0,Lovelady,Romero,1,.98,-1.0,STL,-2.0,4.333,3.667,0.667,3.0,4.6,-1.6,4.5,4.0,0.5
8,4,STL,0,KCR,2,8.0,5.0,60-57,2.0,Liberatore,Smith,1,.87,1.0,STL,3.0,5.667,4.333,1.333,4.2,4.4,-0.2,4.5,4.4,0.1
8,5,STL,0,KCR,0,3.0,8.0,60-58,2.0,Wacha,Fernandez,1,.95,-1.0,STL,-5.0,5.0,6.333,-1.333,4.8,4.8,0.0,3.8,5.1,-1.3
8,0,STL,0,CIN,0,1.0,6.0,60-59,2.0,Abbott,Gray,1,.91,-2.0,STL,-5.0,4.0,6.333,-2.333,4.2,5.4,-1.2,3.5,5.2,-1.7
8,1,STL,0,CIN,0,1.0,4.0,60-60,2.0,Greene,Fedde,1,.81,-3.0,STL,-3.0,1.667,6.0,-4.333,3.4,5.8,-2.4,3.3,5.0,-1.7
8,2,STL,0,CIN,0,2.0,9.0,60-61,2.0,Moll,Gibson,1,.74,-4.0,STL,-7.0,1.333,6.333,-5.0,3.0,6.4,-3.4,3.0,5.5,-2.5
8,4,STL,1,LAD,0,6.0,7.0,60-62,2.0,Wrobleski,Mikolas,1,.53,-5.0,STL,-1.0,3.0,6.667,-3.667,2.6,6.8,-4.2,3.4,5.6,-2.2
8,5,STL,1,LAD,2,5.0,2.0,61-62,2.0,Pallante,Miller,1,.44,1.0,STL,3.0,4.333,6.0,-1.667,3.0,5.6,-2.6,3.9,5.2,-1.3
8,6,STL,1,LAD,0,1.0,2.0,61-63,2.0,Kershaw,Gray,0,.49,-1.0,STL,-1.0,4.0,3.667,0.333,3.0,4.8,-1.8,3.6,5.1,-1.5
8,1,STL,1,MIL,0,2.0,3.0,61-64,3.0,Montas,Fedde,1,.37,-2.0,STL,-1.0,2.667,2.333,0.333,3.2,4.6,-1.4,3.3,5.2,-1.9
8,2,STL,1,MIL,3,10.0,6.0,62-64,2.0,Helsley,Megill,1,.25,1.0,STL,4.0,4.333,3.667,0.667,4.8,4.0,0.8,3.9,5.2,-1.3
8,3,STL,1,MIL,2,3.0,0.0,63-64,2.0,Kittredge,Mears,0,.34,2.0,STL,3.0,5.0,3.0,2.0,4.2,2.6,1.6,3.4,4.7,-1.3
8,4,STL,0,MIN,2,6.0,1.0,64-64,2.0,Pallante,Festa,1,.37,3.0,STL,5.0,6.333,2.333,4.0,4.4,2.4,2.0,3.7,4.0,-0.3
8,5,STL,0,MIN,0,0.0,6.0,64-65,3.0,López,Gray,1,.41,-1.0,STL,-6.0,3.0,2.333,0.667,4.2,3.2,1.0,3.6,4.0,-0.4
8,6,STL,0,MIN,2,3.0,2.0,65-65,2.0,Armstrong,Durán,0,.32,1.0,STL,1.0,3.0,3.0,0.0,4.4,3.0,1.4,3.8,3.8,0.0
8,0,STL,1,SDP,0,4.0,7.0,65-66,3.0,Vásquez,Gibson,1,.44,-1.0,STL,-3.0,2.333,5.0,-2.667,3.2,3.2,0.0,4.0,3.6,0.4
8,1,STL,1,SDP,0,5.0,7.0,65-67,3.0,Matsui,King,1,.27,-2.0,STL,-2.0,4.0,5.333,-1.333,3.6,4.6,-1.0,3.9,3.6,0.3
8,2,STL,1,SDP,3,4.0,3.0,66-67,3.0,Helsley,Suarez,1,.15,1.0,STL,1.0,4.333,5.667,-1.333,3.2,5.0,-1.8,3.8,3.7,0.1
8,3,STL,1,SDP,2,4.0,1.0,67-67,3.0,Gray,King,0,.19,2.0,STL,3.0,4.333,3.667,0.667,4.0,4.0,0.0,4.1,3.6,0.5
8,4,STL,0,NYY,0,3.0,6.0,67-68,3.0,Stroman,Fedde,1,.23,-1.0,STL,-3.0,3.667,3.333,0.333,4.0,4.8,-0.8,4.2,3.9,0.3
8,5,STL,0,NYY,2,6.0,5.0,68-68,3.0,Gibson,Warren,0,.12,1.0,STL,1.0,4.333,4.0,0.333,4.4,4.4,0.0,3.8,3.8,0.0
9,6,STL,0,NYY,2,14.0,7.0,69-68,3.0,Romero,Cousins,0,.19,2.0,STL,7.0,7.667,6.0,1.667,6.2,4.4,1.8,4.9,4.5,0.4
9,0,STL,0,MIL,0,3.0,9.0,69-69,3.0,Peralta,Pallante,0,.22,-1.0,STL,-6.0,7.667,7.0,0.667,6.0,5.6,0.4,4.6,5.3,-0.7
9,1,STL,0,MIL,2,7.0,4.0,70-69,3.0,Helsley,Peguero,1,.14,1.0,STL,3.0,8.0,6.667,1.333,6.6,6.2,0.4,5.3,5.1,0.2
9,2,STL,0,MIL,2,3.0,2.0,71-69,3.0,Kittredge,Payamps,1,.15,2.0,STL,1.0,4.333,5.0,-0.667,6.6,5.4,1.2,5.3,5.1,0.2
9,4,STL,1,SEA,0,1.0,6.0,71-70,3.0,Miller,Fedde,1,.17,-1.0,STL,-5.0,3.667,4.0,-0.333,5.6,5.6,0.0,5.0,5.0,0.0
9,5,STL,1,SEA,2,2.0,0.0,72-70,2.0,Kittredge,Gilbert,1,.08,1.0,STL,2.0,2.0,2.667,-0.667,3.2,4.2,-1.0,4.7,4.3,0.4
9,6,STL,1,SEA,0,4.0,10.0,72-71,3.0,Thornton,Mikolas,0,.14,-1.0,STL,-6.0,2.333,5.333,-3.0,3.4,4.4,-1.0,4.7,5.0,-0.3
9,1,STL,1,CIN,0,0.0,3.0,72-72,3.0,Lowder,Pallante,1,.07,-2.0,STL,-3.0,2.0,4.333,-2.333,2.0,4.2,-2.2,4.3,5.2,-0.9
9,2,STL,1,CIN,2,2.0,1.0,73-72,3.0,Romero,Farmer,1,.03,1.0,STL,1.0,2.0,4.667,-2.667,1.8,4.0,-2.2,4.2,4.7,-0.5
9,3,STL,1,CIN,2,6.0,1.0,74-72,3.0,Gray,Spiers,0,.04,2.0,STL,5.0,2.667,1.667,1.0,2.8,3.0,-0.2,4.2,4.3,-0.1
9,4,STL,0,TOR,1,3.0,4.0,74-73,3.0,Swanson,Fernandez,1,.05,-1.0,STL,-1.0,3.667,2.0,1.667,3.0,3.8,-0.8,3.1,4.0,-0.9
9,5,STL,0,TOR,0,2.0,7.0,74-74,3.0,Berríos,Gibson,0,.02,-2.0,STL,-5.0,3.667,4.0,-0.333,2.6,3.2,-0.6,3.0,3.8,-0.8
9,6,STL,0,TOR,0,2.0,3.0,74-75,3.0,Pop,Kittredge,0,.01,-3.0,STL,-1.0,2.333,4.667,-2.333,3.0,3.2,-0.2,2.5,3.7,-1.2
9,0,STL,1,PIT,2,4.0,0.0,75-75,3.0,Pallante,Skenes,1,.00,1.0,STL,4.0,2.667,3.333,-0.667,3.4,3.0,0.4,2.6,3.5,-0.9
9,1,STL,1,PIT,2,3.0,1.0,76-75,3.0,Lynn,Falter,1,.00,2.0,STL,2.0,3.0,1.333,1.667,2.8,3.0,-0.2,2.8,3.0,-0.2
9,2,STL,1,PIT,2,10.0,5.0,77-75,2.0,McGreevy,Bednar,1,.01,3.0,STL,5.0,5.667,2.0,3.667,4.2,3.2,1.0,3.6,3.5,0.1
9,3,STL,1,PIT,0,2.0,3.0,77-76,3.0,Mlodzinski,Romero,1,.01,-1.0,STL,-1.0,5.0,3.0,2.0,4.2,2.4,1.8,3.4,2.8,0.6
9,4,STL,1,CLE,0,1.0,5.0,77-77,3.0,Lively,Gibson,1,.00,-2.0,STL,-4.0,4.333,4.333,0.0,4.0,2.8,1.2,3.5,3.0,0.5
9,5,STL,1,CLE,2,6.0,5.0,78-77,3.0,Mikolas,Boyd,1,.00,1.0,STL,1.0,3.0,4.333,-1.333,4.4,3.8,0.6,3.9,3.4,0.5
9,6,STL,1,CLE,2,2.0,1.0,79-77,3.0,Pallante,Herrin,0,.00,2.0,STL,1.0,3.0,3.667,-0.667,4.2,3.8,0.4,3.5,3.4,0.1
9,1,STL,0,COL,2,7.0,3.0,80-77,3.0,Kittredge,Chivilli,1,.00,3.0,STL,4.0,5.0,3.0,2.0,3.6,3.4,0.2,3.9,3.3,0.6
9,2,STL,0,COL,2,5.0,2.0,81-77,2.0,Fedde,Gomber,1,.00,4.0,STL,3.0,4.667,2.0,2.667,4.2,3.2,1.0,4.2,2.8,1.4
9,3,STL,0,COL,0,8.0,10.0,81-78,2.0,Chivilli,Fernandez,0,.00,-1.0,STL,-2.0,6.667,5.0,1.667,5.6,4.2,1.4,4.8,3.5,1.3
9,4,STL,0,SFG,2,6.0,3.0,82-78,2.0,Mikolas,Roupp,1,.00,1.0,STL,3.0,6.333,5.0,1.333,5.6,3.8,1.8,5.0,3.8,1.2
9,5,STL,0,SFG,0,5.0,6.0,82-79,3.0,Walker,Liberatore,0,.00,-1.0,STL,-1.0,6.333,6.333,0.0,6.2,4.8,1.4,5.2,4.3,0.9
9,6,STL,0,SFG,2,6.0,1.0,83-79,2.0,McGreevy,Birdsong,0,.00,1.0,STL,5.0,5.667,3.333,2.333,6.0,4.4,1.6,4.8,3.9,0.9
3,3,ARI,1,COL,2,16.0,1.0,1-0,1.0,Gallen,Freeland,1,.98,1.0,ARI,15.0,9.0,2.667,6.333,8.2,4.2,4.0,6.2,3.7,2.5
3,4,ARI,1,COL,2,7.0,3.0,2-0,1.0,Kelly,Quantrill,1,1.00,2.0,ARI,4.0,9.667,1.667,8.0,8.0,2.8,5.2,6.8,3.5,3.3
3,5,ARI,1,COL,0,4.0,9.0,2-1,1.0,Lambert,Henry,1,1.06,-1.0,ARI,-5.0,9.0,4.333,4.667,7.6,4.0,3.6,6.6,3.9,2.7
3,6,ARI,1,COL,2,5.0,1.0,3-1,1.0,Pfaadt,Feltner,0,1.00,1.0,ARI,4.0,5.333,4.333,1.0,7.6,3.0,4.6,6.9,3.9,3.0
4,0,ARI,1,NYY,0,2.0,5.0,3-2,2.0,Weaver,Nelson,1,.97,-1.0,ARI,-3.0,3.667,5.0,-1.333,6.8,3.8,3.0,6.4,4.1,2.3
4,1,ARI,1,NYY,2,7.0,0.0,4-2,2.0,Gallen,Cortés,1,.93,1.0,ARI,7.0,4.667,2.0,2.667,5.0,3.6,1.4,6.6,3.9,2.7
4,2,ARI,1,NYY,0,5.0,6.0,4-3,2.0,Holmes,McGough,0,.98,-1.0,ARI,-1.0,4.667,3.667,1.0,4.6,4.2,0.4,6.3,3.5,2.8
4,4,ARI,0,ATL,1,5.0,6.0,4-4,2.0,Johnson,McGough,1,.98,-2.0,ARI,-1.0,5.667,4.0,1.667,4.8,3.6,1.2,6.2,3.8,2.4
4,5,ARI,0,ATL,0,8.0,9.0,4-5,2.0,Minter,Frías,1,.95,-3.0,ARI,-1.0,6.0,7.0,-1.0,5.4,5.2,0.2,6.5,4.1,2.4
4,6,ARI,0,ATL,0,2.0,5.0,4-6,2.0,Sale,Nelson,0,.93,-4.0,ARI,-3.0,5.0,6.667,-1.667,5.4,5.2,0.2,6.1,4.5,1.6
4,0,ARI,0,COL,0,5.0,7.0,4-7,3.0,Lambert,McGough,1,.90,-5.0,ARI,-2.0,5.0,7.0,-2.0,5.0,6.6,-1.6,5.0,5.1,-0.1
4,1,ARI,0,COL,2,3.0,2.0,5-7,2.0,Kelly,Quantrill,1,.87,1.0,ARI,1.0,3.333,4.667,-1.333,4.6,5.8,-1.2,4.6,5.0,-0.4
4,2,ARI,0,COL,2,5.0,3.0,6-7,2.0,Mantiply,Lawrence,0,.92,2.0,ARI,2.0,4.333,4.0,0.333,4.6,5.2,-0.6,4.7,4.4,0.3
4,4,ARI,1,STL,0,6.0,9.0,6-8,3.0,Gallegos,Mantiply,1,.94,-1.0,ARI,-3.0,4.667,4.667,0.0,4.2,5.2,-1.0,4.8,5.2,-0.4
4,5,ARI,1,STL,2,4.0,2.0,7-8,2.0,Nelson,Gibson,1,.88,1.0,ARI,2.0,5.0,4.667,0.333,4.6,4.6,0.0,5.0,4.9,0.1
4,6,ARI,1,STL,2,5.0,0.0,8-8,2.0,Gallen,Mikolas,0,.91,2.0,ARI,5.0,5.0,3.667,1.333,4.6,3.2,1.4,4.8,4.9,-0.1
4,0,ARI,1,CHC,0,2.0,3.0,8-9,3.0,Thompson,Jarvis,1,.95,-1.0,ARI,-1.0,3.667,1.667,2.0,4.4,3.4,1.0,4.5,4.6,-0.1
4,1,ARI,1,CHC,3,12.0,11.0,9-9,3.0,Ginkel,Smyly,1,.94,1.0,ARI,1.0,6.333,4.667,1.667,5.8,5.0,0.8,5.2,5.1,0.1
4,2,ARI,1,CHC,0,3.0,5.0,9-10,3.0,Wesneski,Pfaadt,0,.96,-1.0,ARI,-2.0,5.667,6.333,-0.667,5.2,4.2,1.0,4.7,4.7,0.0
4,3,ARI,0,SFG,0,0.0,5.0,9-11,3.0,Webb,Allen,1,.94,-2.0,ARI,-5.0,5.0,7.0,-2.0,4.4,4.8,-0.4,4.5,4.7,-0.2
4,4,ARI,0,SFG,2,17.0,1.0,10-11,3.0,Montgomery,Snell,1,.91,1.0,ARI,16.0,6.667,3.667,3.0,6.8,5.0,1.8,5.7,4.1,1.6
4,5,ARI,0,SFG,0,3.0,7.0,10-12,3.0,Walker,Gallen,0,1.01,-1.0,ARI,-4.0,6.667,4.333,2.333,7.0,5.8,1.2,5.7,4.6,1.1
4,6,ARI,0,SFG,2,5.0,3.0,11-12,3.0,Cecconi,Miller,0,.96,1.0,ARI,2.0,8.333,3.667,4.667,5.6,4.2,1.4,5.7,4.6,1.1
4,0,ARI,0,STL,1,3.0,5.0,11-13,3.0,Helsley,Thompson,1,.95,-1.0,ARI,-2.0,3.667,5.0,-1.333,5.6,4.2,1.4,5.4,4.2,1.2
4,1,ARI,0,STL,2,14.0,1.0,12-13,3.0,Henry,Matz,1,.88,1.0,ARI,13.0,7.333,3.0,4.333,8.4,3.4,5.0,6.4,4.1,2.3
